"Point.Forecast" "Lo.95" "Hi.95"
"27.16667" -629.949777449518 -2001.12060760128 741.221052702249
"27.20833" -476.088288577487 -1923.0414806483 970.864903493329
"27.25000" -616.151990507038 -2135.11138253461 902.80740152053
"27.29167" -610.479144861385 -2198.1824323851 977.224142662325
"27.33333" -560.593739146176 -2214.18553393667 1092.99805564431
"27.37500" -502.242746166115 -2219.19642008492 1214.71092775269
"27.41667" -584.424717667736 -2362.48377545184 1193.63434011637
"27.45833" -690.261995004883 -2527.39511689696 1146.8711268872
"27.50000" -613.085012216316 -2507.45092252451 1281.28089809187
"27.54167" -664.072252725294 -2613.99181432844 1285.84730887785
"27.58333" -565.288306088822 -2569.22203535919 1438.64542318155
"27.62500" -428.470599974407 -2485.00031915969 1628.05911921087
"27.66667" -374.52666658138 -2482.34036339548 1733.28703023272
"27.70833" -171.376923280664 -2329.25613098947 1986.50228442814
"27.75000" -104.924407738062 -2311.73359061881 2101.88477514269
"27.79167" -120.937271891535 -2375.6148240554 2133.74028027233
"27.83333" 10.3176828731073 -2291.23287247354 2311.86823821976
"27.87500" 37.2655745685649 -2328.4689505195 2403.00009965663
"27.91667" -145.624152859758 -2556.07306079755 2264.82475507803
"27.95833" -118.780844941964 -2573.12964500346 2335.56795511954
"28.00000" -278.23904595339 -2775.71619839106 2219.23810648428
"28.04167" -415.836521102589 -2955.70978989633 2124.03674769115
"28.08333" -551.501385398708 -3133.07461041438 2030.07183961697
"28.12500" -912.718266279163 -3535.32849479248 1709.89196223415
"28.16667" -963.946742757729 -3626.96167048298 1699.06818496752
"28.20833" -810.085253885698 -3512.90093385212 1892.73042608072
"28.25000" -950.148955815249 -3692.18774008822 1791.88982845772
"28.29167" -944.476110169597 -3725.1847948473 1836.23257450811
"28.33333" -894.590704454387 -3713.43885283465 1924.25744392588
"28.37500" -836.239711474326 -3692.71813397496 2020.2387110263
"28.41667" -918.421682975947 -3812.04105545681 1975.19768950491
"28.45833" -1024.25896031309 -3954.54856500772 1906.03064438153
"28.50000" -947.081977524528 -3913.58855293713 2019.42459788807
"28.54167" -998.069218033506 -4000.35590596839 2004.21746990138
"28.58333" -899.285271397033 -3936.93065082102 2138.36010802695
"28.62500" -762.467565282618 -3835.06476402519 2310.12963345996
"28.66667" -708.523631889591 -3815.679508299 2398.63224451982
"28.70833" -505.373888588876 -3646.70827621627 2635.96049903852
"28.75000" -438.921373046273 -3614.06638225061 2736.22363615807
"28.79167" -454.934237199746 -3663.53360827431 2753.66513387481
"28.83333" -323.679282435104 -3565.38778546941 2918.0292205992
"28.87500" -296.731390739647 -3584.32000597454 2990.85722449524
"28.91667" -479.621118167969 -3799.53120695154 2840.2889706156
"28.95833" -452.777810250176 -3804.69772161318 2899.14210111283
"29.00000" -612.236011261602 -3995.86293909756 2771.39091657435
"29.04167" -749.833486410801 -4164.87305885523 2665.20608603363
"29.08333" -885.498350706919 -4331.66424571927 2560.66754430543
"29.12500" -1246.71523158738 -4723.72881662427 2230.29835344952
"29.16667" -1297.94370806594 -4805.53370193865 2209.64628580676
"29.20833" -1144.08221919391 -4681.98437438429 2393.81993599647
"29.25000" -1284.14592112346 -4852.10272499393 2283.81088274701
"29.29167" -1278.47307547781 -4876.23346895462 2319.28731799901
"29.33333" -1228.5876697626 -4855.90678220022 2398.73144267503
"29.37500" -1170.23667678254 -4826.87557583179 2486.40222226671
"29.41667" -1252.41864828416 -4938.14410368978 2433.30680712146
"29.45833" -1358.25592562131 -5072.84018596724 2356.32833472463
"29.50000" -1281.07894283274 -5024.29952433667 2462.14163867119
"29.54167" -1332.06618334172 -5103.70566987532 2439.57330319189
"29.58333" -1233.28223670524 -5033.12809028461 2566.56361687412
"29.62500" -1096.46453059083 -4924.30891164254 2731.37985046088
"29.66667" -1042.5205971978 -4898.16019396174 2813.11899956613
"29.70833" -839.370853897087 -4722.60672037736 3043.86501258319
"29.75000" -772.918338354484 -4683.55574027551 3137.71906356654
"29.79167" -788.931202507958 -4726.77947077433 3148.91706575842
"29.83333" -657.676247743316 -4622.54863893995 3307.19614345332
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 629.489365267657 -300.588658422569 1559.56738895788
"26.91667" 339.721543136053 -733.661416281868 1413.10450255397
"26.95833" 428.467358002868 -771.263526556283 1628.19824256202
"27.00000" 321.309904714442 -992.712469542923 1635.33227897181
"27.04167" 196.326673331986 -1222.84661000199 1615.49995666596
"27.08333" 138.966377306337 -1378.1190639637 1656.05181857637
"27.12500" -296.713528139434 -1905.79435286863 1312.36729658976
"27.16667" -364.019340724464 -2060.14180618223 1332.1031247333
"27.20833" -78.5980418968402 -1857.53570369952 1700.33961990584
"27.25000" -285.274193616061 -2143.3658160255 1572.81742879338
"27.29167" -329.101581202769 -2263.1355137912 1604.93235138567
"27.33333" -352.278660513566 -2359.40784083419 1654.85051980705
"27.37500" -267.37121729972 -2345.04909802372 1810.30666342428
"27.41667" -318.545120682647 -2464.47633057214 1827.38608920685
"27.45833" -470.376916344475 -2682.47856581428 1741.72473312533
"27.50000" -398.184319808298 -2674.55516889815 1878.18652928156
"27.54167" -489.082482176065 -2827.97802902791 1849.81306467578
"27.58333" -442.202529804365 -2842.01463361322 1957.60957400449
"27.62500" -321.484547315429 -2780.72457679749 2137.75548216663
"27.66667" -22.4368828385975 -2539.72164278337 2494.84787710617
"27.70833" 56.6057401482427 -2517.43413332416 2630.64561362064
"27.75000" 146.29629149788 -2483.29258546413 2775.88516845989
"27.79167" -8.01581014614521 -2692.02247072063 2675.99085042834
"27.83333" 305.94203358162 -2431.41865935455 3043.30272651779
"27.87500" 219.520376639905 -2600.50256415599 3039.54331743579
"27.91667" -70.2474454916998 -2941.13174819013 2800.63685720673
"27.95833" 18.4983693751157 -2902.37850905178 2939.37524780201
"28.00000" -88.6590839133099 -3058.70362591422 2881.3854580876
"28.04167" -213.642315295766 -3232.06992310922 2804.78529251769
"28.08333" -271.002611321415 -3337.06583341266 2795.06061076983
"28.12500" -706.682516767186 -3819.66821746163 2406.30318392726
"28.16667" -773.988329352216 -3933.21515133283 2385.2384926284
"28.20833" -488.567030524592 -3693.38311235361 2716.24905130443
"28.25000" -695.243182243813 -3945.02409887822 2554.53773439059
"28.29167" -739.070569830521 -4033.21746888405 2555.07632922301
"28.33333" -762.247649141319 -4100.18555960744 2575.6902613248
"28.37500" -677.340205927473 -4058.51649937602 2703.83608752107
"28.41667" -728.514109310399 -4152.39709633071 2695.36887770992
"28.45833" -880.345904972227 -4346.42355195613 2585.73174201168
"28.50000" -808.153308436051 -4315.93206175417 2699.62544488207
"28.54167" -899.051470803818 -4448.05517709115 2649.95223548351
"28.58333" -852.171518432117 -4441.94043111489 2737.59739425065
"28.62500" -731.453535943181 -4361.54339934956 2898.6363274632
"28.66667" -432.40587146635 -4102.3870749027 3237.57533197
"28.70833" -353.36324847951 -4062.82004354847 3356.09354658945
"28.75000" -263.672697129872 -4012.20247233983 3484.85707808009
"28.79167" -417.984798773898 -4205.19740615968 3369.22780861188
"28.83333" -104.026955046132 -3929.54408410337 3721.4901740111
"28.87500" -190.448611987847 -4075.92511324441 3695.02788926872
"28.91667" -480.216434119452 -4403.06309044386 3442.63022220496
"28.95833" -391.470619252637 -4351.34717023779 3568.40593173252
"29.00000" -498.628072541062 -4495.20371780852 3497.94757272639
"29.04167" -623.611303923518 -4656.56427581059 3409.34166796355
"29.08333" -680.971599949168 -4749.98876271389 3388.04556281556
"29.12500" -1116.65150539494 -5221.42797886057 2988.1249680707
"29.16667" -1183.95731797997 -5324.19612373628 2956.28148777635
"29.20833" -898.536019152345 -5073.94774760536 3276.87570930067
"29.25000" -1105.21217087157 -5315.51466758874 3105.09032584561
"29.29167" -1149.03955845827 -5393.95762839541 3095.87851147886
"29.33333" -1172.21663776907 -5451.4817660895 3107.04849055136
"29.37500" -1087.30919455523 -5400.65928286393 3226.04089375348
"29.41667" -1138.48309793815 -5485.66221485382 3208.69601897752
"29.45833" -1290.31489359998 -5671.07303867861 3090.44325147865
"29.50000" -1218.1222970638 -5632.21517716911 3195.97058304151
"29.54167" -1309.02045943157 -5756.20927672133 3138.16835785819
"29.58333" -1262.14050705987 -5742.19175782402 3217.91074370428
"29.62500" -1141.42252457093 -5654.1078082179 3371.26275907603
"29.66667" -842.374860094102 -5387.47069763669 3702.72097744848
"29.70833" -763.332237107262 -5340.61989854948 3813.95542433496
"29.75000" -673.641685757624 -5282.90702582919 3935.62365431394
"29.79167" -827.95378740165 -5468.98708912845 3813.07951432515
"29.83333" -513.995943673885 -5186.59176931042 4158.59988196265
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 644.551635429971 -301.334993815396 1590.43826467534
"26.91667" 263.042846951921 -736.088175508901 1262.17386941274
"26.95833" 446.790174740842 -603.092551208263 1496.67290068995
"27.00000" 366.227447007766 -732.260249518427 1464.71514353396
"27.04167" 361.905602773818 -783.314084879607 1507.12529042724
"27.08333" 539.899208844457 -650.400488030742 1730.19890571966
"27.12500" 86.7292018763234 -1147.17995807917 1320.63836183182
"27.16667" 135.989199068359 -1140.209986928 1412.18838506472
"27.20833" 545.521414968206 -771.775779955705 1862.81860989212
"27.25000" 375.006545715064 -982.305252177395 1732.31834360752
"27.29167" 431.039125660079 -965.297331858256 1827.37558317842
"27.33333" 377.081082026609 -1057.37119911449 1811.53336316771
"27.37500" 402.157609001702 -1069.57257651203 1873.88779451544
"27.41667" 398.232408326301 -1110.00018920803 1906.46500586063
"27.45833" 217.85811832754 -1326.15668867257 1761.87292532765
"27.50000" 348.583659403571 -1230.54239518793 1927.70971399507
"27.54167" 251.250333842534 -1362.36008191885 1864.86074960392
"27.58333" 231.96079995574 -1415.54672547576 1879.46832538724
"27.62500" 359.400227143997 -1321.4529500298 2040.25340431779
"27.66667" 466.143434913283 -1247.53638753465 2179.82325736121
"27.70833" 616.899083748405 -1129.11790578214 2362.91607327895
"27.75000" 680.477240568897 -1097.41439680212 2458.36887793991
"27.79167" 436.075026610922 -1373.25342969675 2245.4034829186
"27.83333" 584.046229145099 -1256.30389593116 2424.39635422136
"27.87500" 486.906643527876 -1427.51922785416 2401.33251490991
"27.91667" 105.397855049826 -1838.60442590145 2049.4001360011
"27.95833" 289.145182838747 -1684.10450218379 2262.39486786128
"28.00000" 208.582455105671 -1793.60026875753 2210.76517896888
"28.04167" 204.260610871723 -1826.55444192214 2235.07566366558
"28.08333" 382.254216942362 -1676.90521486984 2441.41364875457
"28.12500" -70.9157900257715 -2158.14359504934 2016.3120149978
"28.16667" -21.6557928337359 -2136.68716409216 2093.37557842469
"28.20833" 387.876423066111 -1754.70422397581 2530.45707010803
"28.25000" 217.361553812969 -1952.52396908991 2387.24707671585
"28.29167" 273.394133757985 -1923.5611801044 2470.34944762037
"28.33333" 219.436090124514 -2004.36271469544 2443.23489494447
"28.37500" 244.512617099607 -2005.91167435326 2494.93690855248
"28.41667" 240.587416424206 -2036.25220073412 2517.42703358254
"28.45833" 60.2131264254454 -2242.83908007062 2363.26533292151
"28.50000" 190.938667501476 -2138.13042802605 2520.007763029
"28.54167" 93.6053419404388 -2261.29161745562 2448.5023013365
"28.58333" 74.3158080536452 -2306.22632939461 2454.8579455019
"28.62500" 201.755235241902 -2204.25542091679 2607.7658914006
"28.66667" 308.498443011189 -2122.8098070769 2739.80669309928
"28.70833" 459.25409184631 -1997.18628923043 2915.69447292305
"28.75000" 522.832248666802 -1958.58000718458 3004.24450451818
"28.79167" 278.430034708827 -2227.79880749363 2784.65887691128
"28.83333" 426.401237243004 -2104.49364662804 2957.29612111405
"28.87500" 329.261651625781 -2259.31023437113 2917.83353762269
"28.91667" -52.2471368522692 -2664.88801083541 2560.39373713088
"28.95833" 131.500190936653 -2505.07952715243 2768.07990902573
"29.00000" 50.9374632035759 -2609.45463547164 2711.3295618788
"29.04167" 46.6156189696277 -2637.46592830089 2730.69716624015
"29.08333" 224.609225040267 -2483.04222970395 2932.26067978448
"29.12500" -228.560781927866 -2959.6658608402 2502.54429698446
"29.16667" -179.300784735831 -2933.7463363616 2575.14476688994
"29.20833" 230.231431164016 -2547.44445421848 3007.90731654651
"29.25000" 59.716561910874 -2741.08241759124 2860.51554141298
"29.29167" 115.74914185589 -2708.0684840419 2939.56676775368
"29.33333" 61.7910982224192 -2784.94341625456 2908.5256126994
"29.37500" 86.8676251975124 -2782.68461300212 2956.41986339714
"29.41667" 82.942424522111 -2809.33087329799 2975.21572234221
"29.45833" -97.4318654766494 -3012.33197181316 2817.46824085986
"29.50000" 33.2936755993813 -2904.14131756982 2970.72866876858
"29.54167" -64.0396499616561 -3023.91985804986 2895.84055812655
"29.58333" -83.3291838484497 -3065.56710875631 2898.90874105941
"29.62500" 44.1102433398073 -2960.40000162531 3048.62048830493
"29.66667" 150.853451109094 -2875.84574928782 3177.55265150601
"29.70833" 301.609099944215 -2747.19765728618 3350.41585717461
"29.75000" 365.187256764708 -2705.64756153432 3436.02207506374
"29.79167" 120.785042806732 -2972.0001831896 3213.57026880307
"29.83333" 268.75624534091 -2845.9035195372 3383.41601021902
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 1297.56050651533 -482.69512593687 3077.81613896752
"26.91667" 745.791838542922 -1355.74058714469 2847.32426423054
"26.95833" 825.595911808533 -1554.22907241934 3205.4208960364
"27.00000" 603.515155988478 -2025.30499284139 3232.33530481835
"27.04167" 303.511786122299 -2552.67864769555 3159.70221994015
"27.08333" 96.6150873716011 -2970.1343666222 3163.3645413654
"27.12500" -666.433215728017 -3930.18575428084 2597.31932282481
"27.16667" -827.549517615679 -4277.0725356935 2621.97350046214
"27.20833" -262.529964087951 -3888.31780559046 3363.25787741455
"27.25000" -687.34130587208 -4481.21345592223 3106.53084417806
"27.29167" -817.935248143964 -4772.75437299213 3136.8838767042
"27.33333" -803.859488033137 -4913.3269388841 3305.60796281783
"27.37500" -547.60969410325 -4806.11308719128 3710.89369898477
"27.41667" -639.732061276655 -5042.22903098384 3762.76490843053
"27.45833" -889.561372255942 -5431.48915543564 3652.36641092375
"27.50000" -774.912526284935 -5452.11643534838 3902.29138277851
"27.54167" -937.555388912828 -5746.23138405921 3871.12060623355
"27.58333" -819.189593722471 -5755.83757040014 4117.4583829552
"27.62500" -597.674752073058 -5659.06010244646 4463.71059830034
"27.66667" 54.8738802138682 -5128.24777418642 5237.99553461415
"27.70833" 179.027515191369 -5123.03609284389 5481.09112322663
"27.75000" 340.861346635959 -5077.53388839356 5759.25658166548
"27.79167" -6.20062231395116 -5538.48182832014 5526.08058369224
"27.83333" 699.813196036231 -4944.0563773742 6343.68276944666
"27.87500" 459.478921915127 -5348.04595958805 6267.0038034183
"27.91667" -92.2897460572784 -6006.21176690074 5821.63227478618
"27.95833" -12.4856727916671 -6030.92418190313 6005.9528363198
"28.00000" -234.566428611722 -6355.73710972286 5886.60425249941
"28.04167" -534.569798477901 -6756.77671617465 5687.63711921885
"28.08333" -741.466497228599 -7063.09503313388 5580.16203867668
"28.12500" -1504.51480032822 -7924.0253552935 4914.99575463707
"28.16667" -1665.63110221588 -8181.55346091916 4850.29125648741
"28.20833" -1100.61154868815 -7711.53981966403 5510.31672228773
"28.25000" -1525.42289047228 -8230.01094816284 5179.16516721827
"28.29167" -1656.01683274416 -8452.97419929175 5140.94053380342
"28.33333" -1641.94107263334 -8530.02918632673 5246.14704106006
"28.37500" -1385.69127870345 -8363.72010361833 5592.33754621143
"28.41667" -1477.81364587686 -8544.63858361811 5589.01129186439
"28.45833" -1727.64295685614 -8882.16202664835 5426.87611293606
"28.50000" -1612.99411088514 -8854.1453687556 5628.15714698533
"28.54167" -1775.63697351303 -9102.39614511801 5551.12219809195
"28.58333" -1657.27117832267 -9068.64948320203 5754.10712655669
"28.62500" -1435.75633667326 -8930.79848447838 6059.28581113186
"28.66667" -783.207704386332 -8360.99004598957 6794.57463721691
"28.70833" -659.054069408831 -8318.68288783421 7000.57474901655
"28.75000" -497.220237964241 -8237.83016583112 7243.38968990263
"28.79167" -844.282206914152 -8665.03475860187 6976.47034477357
"28.83333" -138.26838856397 -8038.3505966216 7761.81381949366
"28.87500" -378.602662685073 -8396.41909745578 7639.21377208563
"28.91667" -930.371330657479 -9025.58651007167 7164.84384875671
"28.95833" -850.567257391867 -9022.44814372131 7321.31362893758
"29.00000" -1072.64801321192 -9320.48201006802 7175.18598364418
"29.04167" -1372.6513830781 -9695.74540267406 6950.44263651785
"29.08333" -1579.5480818288 -9977.22767076125 6818.13150710365
"29.12500" -2342.59638492842 -10814.2049038409 6129.01213398411
"29.16667" -2503.71268681608 -11048.6105397486 6041.1851661164
"29.20833" -1938.69313328835 -10556.2570429086 6678.87077633186
"29.25000" -2363.50447507248 -11053.1268003365 6326.11785019157
"29.29167" -2494.09841734437 -11255.1865104448 6266.98967575607
"29.33333" -2480.02265723354 -11311.9982569737 6351.95294250658
"29.37500" -2223.77286330365 -11126.0715222874 6678.52579568008
"29.41667" -2315.89523047706 -11287.9657737286 6656.1753127745
"29.45833" -2565.72454145634 -11607.0285542866 6475.57947137394
"29.50000" -2451.07569548534 -11561.0870386045 6658.93564763382
"29.54167" -2613.71855811323 -11791.9229081535 6564.48579192706
"29.58333" -2495.35276292287 -11741.247176685 6750.54165083922
"29.62500" -2273.83792127346 -11586.9304221443 7039.25457959733
"29.66667" -1621.28928898653 -11001.0984740987 7758.51989612563
"29.70833" -1497.13565400903 -10943.1903208238 7948.91901280574
"29.75000" -1335.30182256444 -10847.1406136601 8176.53696853121
"29.79167" -1682.36379151435 -11259.5348564547 7894.807273426
"29.83333" -976.34997316417 -10618.4106464056 8665.71070007728
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 192.196001667578 -351.14168250525 735.533685840407
"26.91667" 168.647212050374 -375.062129136011 712.356553236758
"26.95833" 157.519581345713 -386.562156299927 701.601318991353
"27.00000" 101.938740998891 -442.516132360498 646.39361435828
"27.04167" 82.8578016645077 -461.970946469433 627.686549798448
"27.08333" 84.7410735212286 -460.4622882519 629.944435294357
"27.12500" 79.9898324936547 -465.588881584669 625.568546571978
"27.16667" 79.5571742762682 -466.397630572175 625.511979124711
"27.20833" 87.3333212749122 -458.99831260505 633.664955154875
"27.25000" 94.0524396846858 -452.656761282244 640.761640651615
"27.29167" 104.486767562126 -442.600738338844 651.574273463097
"27.33333" 118.377110689864 -429.08943778144 665.843659161169
"27.37500" 118.042065550905 -429.804262913849 665.88839401566
"27.41667" 98.862958653109 -449.363887012649 647.089804318867
"27.45833" 97.9371561988633 -450.670943657512 646.545256055239
"27.50000" 94.1406042054528 -454.849486610855 643.13069502176
"27.54167" 87.8197760240578 -461.553042298843 637.192594346959
"27.58333" 97.5831191902214 -452.173162960941 647.339401341383
"27.62500" 109.033466457687 -441.107015616079 659.173948531453
"27.66667" 334.116412349849 -216.409005511222 884.64183021092
"27.70833" 154.273652784337 -396.63743649679 705.184742065464
"27.75000" 180.325281837167 -370.972214262521 731.622777936856
"27.79167" 135.55077038685 -416.133867693372 687.235408467071
"27.83333" 204.868974428748 -347.203540555175 756.941489412671
"27.87500" 185.835072188042 -367.706570356323 739.376714732407
"27.91667" 162.286282570837 -391.643946526446 716.21651166812
"27.95833" 151.158651866176 -403.16089761396 705.478201346312
"28.00000" 95.5778115193546 -459.131791930042 650.287414968752
"28.04167" 76.4968721849711 -478.603518574343 631.597262944286
"28.08333" 78.380144041692 -477.111767120232 633.872055203616
"28.12500" 73.6289030141181 -482.255261392939 629.513067421175
"28.16667" 73.1962447967316 -483.080905445624 629.473395039088
"28.20833" 80.9723917953757 -475.698476617906 637.643260208657
"28.25000" 87.6915102051492 -469.373808457975 644.756828868274
"28.29167" 98.1258380825897 -459.334662650429 655.586338815609
"28.33333" 112.016181210328 -445.840233151622 669.872595572278
"28.37500" 111.681136071369 -446.571923215399 669.934195358137
"28.41667" 92.5020291735724 -466.148406068625 651.15246441577
"28.45833" 91.5762267193268 -467.472315241522 650.624768680176
"28.50000" 87.7796747259162 -471.667704447313 647.227053899145
"28.54167" 81.4588465445213 -478.388100063231 641.305793152274
"28.58333" 91.2221897106848 -469.025054280069 651.469433701438
"28.62500" 102.672536978151 -457.975734068345 663.320808024646
"28.66667" 327.755482870313 -233.294544626869 888.805510367494
"28.70833" 147.9127233048 -413.539789758168 709.365236367769
"28.75000" 173.964352357631 -387.891375104344 735.820079819606
"28.79167" 129.189840907313 -433.069829502979 691.449511317605
"28.83333" 198.508044949211 -364.156296672786 761.172386571208
"28.87500" 179.474142708505 -384.678182447302 743.626467864312
"28.91667" 155.925353091301 -408.63232015709 720.483026339691
"28.95833" 144.79772238664 -420.166026074727 709.761470848006
"29.00000" 89.2168820398181 -476.153668465198 654.587432544834
"29.04167" 70.1359427054346 -495.642136382217 635.914021793086
"29.08333" 72.0192145621555 -494.167119353472 638.205548477783
"29.12500" 67.2679735345816 -499.327341158769 633.863288227933
"29.16667" 66.8353153171951 -500.169705806099 633.840336440489
"29.20833" 74.6114623158391 -492.803990590162 642.02691522184
"29.25000" 81.3305807256127 -486.496029014491 649.157190465716
"29.29167" 91.7649086030532 -476.473582719276 660.003399925382
"29.33333" 105.655251730791 -462.995845616721 674.306349078303
"29.37500" 105.320206591832 -463.74422091677 674.384634100434
"29.41667" 86.1410996940359 -483.337381802644 655.619581190716
"29.45833" 85.2152972397902 -484.677961761174 655.108556240754
"29.50000" 81.4187452463796 -488.890014462443 651.727504955202
"29.54167" 75.0979170649847 -495.6270662408 645.822900370769
"29.58333" 84.8612602311483 -486.280669244401 656.003189706698
"29.62500" 96.311607498614 -475.247990401385 667.871205398613
"29.66667" 321.394553390776 -250.58343486843 893.372541649982
"29.70833" 141.551793825264 -430.845306406184 713.948894056712
"29.75000" 167.603422878094 -405.213510615121 740.420356371309
"29.79167" 122.828911427777 -450.408576291445 696.066399146999
"29.83333" 192.147115469675 -381.511647112743 765.805878052092
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 213.583229989281 -453.595650330492 880.762110309054
"26.91667" 34.1859626700521 -750.819050294667 819.190975634771
"26.95833" 114.542691438746 -772.806849251538 1001.89223212903
"27.00000" 92.0767290945058 -887.002775814075 1071.15623400309
"27.04167" 71.7586102301187 -991.187901464049 1134.70512192429
"27.08333" -81.8482510270578 -1222.53446746534 1058.83796541123
"27.12500" -368.683634607259 -1582.16044011993 844.793170905417
"27.16667" -477.508024946664 -1759.66949441703 804.653444523697
"27.20833" -459.261821926178 -1806.63010151438 888.106457662025
"27.25000" -485.602846217859 -1895.18282134953 923.977128913815
"27.29167" -471.722566020603 -1940.89965466116 997.454522619954
