"Point.Forecast" "Lo.95" "Hi.95"
"28.08333" 2097.95566045349 -177.97320111306 4373.88452202005
"28.12500" 1156.93560450381 -1118.99325706274 3432.86446607036
"28.16667" 1524.99069182323 -750.938169743318 3800.91955338979
"28.20833" 3215.11603531403 939.187173747481 5491.04489688059
"28.25000" 2617.81370447163 341.884842905074 4893.74256603818
"28.29167" 2631.51368969003 355.584828123473 4907.44255125658
"28.33333" 1886.16388622137 -389.764975345181 4162.09274778792
"28.37500" 2285.52853967224 9.59967810568924 4561.45740123879
"28.41667" 2420.60425289071 144.675391324156 4696.53311445726
"28.45833" 1771.43531205355 -504.493549513006 4047.3641736201
"28.50000" 2300.52318028196 24.5943187154048 4576.45204184851
"28.54167" 2147.55294718845 -128.375914378103 4423.481808755
"28.58333" 1746.43935960838 -529.489501958173 4022.36822117493
"28.62500" 2118.21307127638 -157.715790290172 4394.14193284293
"28.66667" 2437.42331012822 161.494448561664 4713.35217169477
"28.70833" 3090.8363638853 814.907502318744 5366.76522545185
"28.75000" 3155.46501829115 879.536156724598 5431.3938798577
"28.79167" 2339.49495541641 63.56609384986 4615.42381698296
"28.83333" 2369.1793678928 93.2505063262515 4645.10822945936
"28.87500" 2650.95245775462 246.898974578996 5055.00594093025
"28.91667" 1249.11479854442 -1206.1036108001 3704.33320788894
"28.95833" 1564.02660138334 -912.792520880349 4040.84572364703
"29.00000" 1309.1422800508 -1175.63368117581 3793.91824127741
"29.04167" 1728.75240167145 -756.02355955516 4213.52836289806
"29.08333" 2205.51250434272 -279.26345688389 4690.28846556933
"29.12500" 1214.52676206848 -1270.24919915813 3699.30272329509
"29.16667" 1445.5533525168 -1039.22260870981 3930.32931374341
"29.20833" 3261.89382779486 777.117866568243 5746.66978902147
"29.25000" 2565.47967845673 80.7037172301202 5050.25563968334
"29.29167" 2763.88936573376 279.113404507146 5248.66532696037
"29.33333" 2086.57146194471 -398.204499281898 4571.34742317133
"29.37500" 2132.96759220308 -351.808369023534 4617.74355342969
"29.41667" 2115.64779126788 -369.128169958734 4600.42375249449
"29.45833" 1494.99271849305 -989.78324273356 3979.76867971966
"29.50000" 1918.66898567747 -566.106975549141 4403.44494690408
"29.54167" 1854.05182862124 -630.724132605375 4338.82778984785
"29.58333" 1422.78913232657 -1061.98682890004 3907.56509355318
"29.62500" 1868.50717546342 -616.268785763191 4353.28313669003
"29.66667" 2204.60590384001 -280.170057386603 4689.38186506662
"29.70833" 2781.92900274367 297.153041517057 5266.70496397028
"29.75000" 2571.83945855287 87.0634973262577 5056.61541977948
"29.79167" 1876.8190222947 -607.956938931912 4361.59498352131
"29.83333" 2213.2744435895 -271.501517637114 4698.05040481611
"x"
"1" "======"
"Point.Forecast" "Lo.95" "Hi.95"
"26.87500" 229.748567858739 -371.823836703344 831.320972420823
"26.91667" 120.261265332411 -484.974378319627 725.49690898445
"26.95833" 154.505878279998 -465.164124441646 774.175881001642
"27.00000" 123.289356299008 -496.380646422636 742.959359020652
"27.04167" 95.9024455535524 -523.767557168092 715.572448275197
"27.08333" 177.71288851505 -441.957114206595 797.382891236694
"27.12500" 91.0399342101546 -528.630068511489 710.709936931799
"27.16667" 139.259097509307 -480.410905212337 758.929100230951
