Datetime2,power_consumption,Prediction
2013-09-05 00:00:00,0.0219999999999985,0.044063485321162915
2013-09-05 01:00:00,0.022000000000002004,0.0454238219262665
2013-09-05 02:00:00,0.0219999999999985,0.04632061322408066
2013-09-05 03:00:00,0.0219999999999985,0.04691181589319797
2013-09-05 04:00:00,0.022000000000002004,0.04730156164209556
2013-09-05 05:00:00,0.0219999999999985,0.047558498487476425
2013-09-05 06:00:00,0.0850000000000009,0.04772788209897443
2013-09-05 07:00:00,0.00600000000000023,0.04783954692385223
