"Point.Forecast" "Lo.95" "Hi.95"
"27.54167" 624.051603929844 388.782471894483 859.320735965205
"27.58333" 625.038502836603 388.29136354906 861.785642124146
"27.62500" 626.025401743362 387.809425299718 864.241378187006
"27.66667" 627.012300650121 387.336488551441 866.688112748802
"27.70833" 627.99919955688 386.872389812867 869.126009300893
"27.75000" 628.986098463639 386.416970482586 871.555226444693
"27.79167" 629.972997370399 385.970076646789 873.975918094008
"27.83333" 630.959896277158 385.531558887574 876.388233666741
"27.87500" 631.946795183917 385.101272101203 878.792318266631
"27.91667" 632.933694090676 384.679075325703 881.188312855649
"27.95833" 633.920592997435 384.264831577224 883.576354417646
"28.00000" 634.907491904194 383.858407694615 885.956576113774
"28.04167" 635.894390810953 383.459674191721 888.329107430185
"28.08333" 636.881289717712 383.068505116946 890.694074318479
"28.12500" 637.868188624471 382.684777919625 893.051599329318
"28.16667" 638.855087531231 382.30837332284 895.401801739622
"28.20833" 639.84198643799 381.939175202274 897.744797673706
"28.25000" 640.828885344749 381.577070470776 900.080700218721
"28.29167" 641.815784251508 381.2219489683 902.409619534716
"28.33333" 642.802683158267 380.873703356919 904.731662959616
"28.37500" 643.789582065026 380.532229020636 907.046935109416
"28.41667" 644.776480971785 380.197423969721 909.35553797385
"28.45833" 645.763379878544 379.869188749319 911.65757100777
"28.50000" 646.750278785304 379.547426352122 913.953131218485
"28.54167" 647.737177692063 379.23204213486 916.242313249265
"28.58333" 648.724076598822 378.922943738422 918.525209459222
"28.62500" 649.710975505581 378.620041011418 920.801909999744
"28.66667" 650.69787441234 378.323245936996 923.072502887684
"28.70833" 651.684773319099 378.032472562747 925.337074075451
"28.75000" 652.671672225858 377.747636933546 927.59570751817
"28.79167" 653.658571132617 377.468657027175 929.84848523806
"28.83333" 654.645470039377 377.195452692585 932.095487386168
"28.87500" 655.632368946136 376.927945590678 934.336792301594
"28.91667" 656.619267852895 376.666059137471 936.572476568319
"28.95833" 657.606166759654 376.409718449536 938.802615069772
"29.00000" 658.593065666413 376.158850291596 941.02728104123
"29.04167" 659.579964573172 375.913383026188 943.246546120156
"29.08333" 660.566863479931 375.673246565275 945.460480394587
"29.12500" 661.55376238669 375.438372323733 947.669152449648
"29.16667" 662.540661293449 375.208693174617 949.872629412282
"29.20833" 663.527560200209 374.984143406124 952.070976994293
"29.25000" 664.514459106968 374.764658680172 954.264259533764
"29.29167" 665.501358013727 374.55017599253 956.452540034923
"29.33333" 666.488256920486 374.340633634424 958.635880206548
"29.37500" 667.475155827245 374.135971155544 960.814340498946
"29.41667" 668.462054734004 373.93612932841 962.987980139598
"29.45833" 669.448953640763 373.741050114015 965.156857167512
"29.50000" 670.435852547522 373.550676628704 967.321028466341
"29.54167" 671.422751454282 373.36495311223 969.480549796334
"29.58333" 672.409650361041 373.183824896936 971.635475825145
"29.62500" 673.3965492678 373.007238378018 973.785860157582
"29.66667" 674.383448174559 372.835140984813 975.931755364305
"29.70833" 675.370347081318 372.667481153087 978.073213009549
"29.75000" 676.357245988077 372.504208298262 980.210283677892
"29.79167" 677.344144894836 372.345272789559 982.343017000114
"29.83333" 678.331043801595 372.190625925003 984.471461678188
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"25.70833" 1308.22519957886 1110.41147636398 1506.03892279374
"25.75000" 1296.34970672461 1019.34866975839 1573.35074369083
"25.79167" 1344.72730250837 1015.13826903179 1674.31633598495
"25.83333" 1345.45699743541 972.012073839891 1718.90192103093
"25.87500" 1314.30350121768 903.054734862998 1725.55226757236
"25.91667" 1316.52463764015 900.630235326969 1732.41903995333
"25.95833" 1318.74577406262 898.257058491525 1739.23448963372
"26.00000" 1320.96691048509 895.933540065991 1746.0002809042
"26.04167" 1323.18804690757 893.658103810446 1752.71799000469
"26.08333" 1325.40918333004 891.429255148783 1759.38911151129
"26.12500" 1327.63031975251 889.245575365346 1766.01506413967
"26.16667" 1329.85145617498 887.105716321292 1772.59719602867
"26.20833" 1332.07259259745 885.008395634888 1779.13678956002
"26.25000" 1334.29372901992 882.952392276906 1785.63506576294
"26.29167" 1336.5148654424 880.936542538237 1792.09318834655
"26.33333" 1338.73600186487 878.959736331991 1798.51226739774
"26.37500" 1340.95713828734 877.020913796785 1804.89336277789
"26.41667" 1343.17827470981 875.119062171759 1811.23748724786
"26.45833" 1345.39941113228 873.253212917224 1817.54560934734
"26.50000" 1347.62054755475 871.422439057749 1823.81865605176
"26.54167" 1349.84168397722 869.625852727029 1830.05751522742
"26.58333" 1352.0628203997 867.862602896123 1836.26303790327
"26.62500" 1354.28395682217 866.131873268589 1842.43604037575
"26.66667" 1356.50509324464 864.432880327783 1848.5773061615
"26.70833" 1358.72622966711 862.764871523068 1854.68758781115
"26.75000" 1360.94736608958 861.127123583064 1860.7676085961
"26.79167" 1363.16850251205 859.518940945217 1866.81806407889
"26.83333" 1365.38963893453 857.93965429204 1872.83962357701
"26.87500" 1367.610775357 856.388619185289 1878.83293152871
"26.91667" 1369.83191177947 854.865214790195 1884.79860876874
"26.95833" 1372.05304820194 853.368842682595 1890.73725372129
"27.00000" 1374.27418462441 851.898925732468 1896.64944351636
"27.04167" 1376.49532104688 850.454907057979 1902.53573503579
"27.08333" 1378.71645746936 849.036249044678 1908.39666589403
"27.12500" 1380.93759389183 847.642432424932 1914.23275535872
"27.16667" 1383.1587303143 846.272955413163 1920.04450521543
"27.20833" 1385.37986673677 844.927332892784 1925.83240058076
"27.25000" 1387.60100315924 843.605095651127 1931.59691066736
"27.29167" 1389.82213958171 842.305789658929 1937.3384895045
"27.33333" 1392.04327600418 841.028975391251 1943.05757661712
"27.37500" 1394.26441242666 839.77422718696 1948.75459766635
"27.41667" 1396.48554884913 838.541132644123 1954.42996505413
"27.45833" 1398.7066852716 837.32929204888 1960.08407849432
"27.50000" 1400.92782169407 836.138317835574 1965.71732555257
"27.54167" 1403.14895811654 834.967834076049 1971.33008215704
"27.58333" 1405.37009453901 833.817475996232 1976.9227130818
"27.62500" 1407.59123096149 832.686889518231 1982.49557240474
"27.66667" 1409.81236738396 831.575730826315 1988.0490039416
"27.70833" 1412.03350380643 830.483665955289 1993.58334165757
"27.75000" 1414.2546402289 829.410370399847 1999.09891005795
"27.79167" 1416.47577665137 828.355528743625 2004.59602455912
"27.83333" 1418.69691307384 827.318834306747 2010.07499184094
"27.87500" 1420.91804949632 826.299988810757 2015.53611018187
"27.91667" 1423.13918591879 825.298702059885 2020.97966977769
"27.95833" 1425.36032234126 824.314691637701 2026.40595304482
"28.00000" 1427.58145876373 823.347682618247 2031.81523490921
"28.04167" 1429.8025951862 822.397407290822 2037.20778308158
"28.08333" 1432.02373160867 821.463604897623 2042.58385831972
"28.12500" 1434.24486803114 820.546021383536 2047.94371467875
"28.16667" 1436.46600445362 819.644409157377 2053.28759974985
"28.20833" 1438.68714087609 818.758526863967 2058.61575488821
"28.25000" 1440.90827729856 817.888139166428 2063.92841543069
"28.29167" 1443.12941372103 817.033016538159 2069.2258109039
"28.33333" 1445.3505501435 816.192935063971 2074.50816522303
"28.37500" 1447.57168656597 815.367676249877 2079.77569688207
"28.41667" 1449.79282298845 814.557026841103 2085.02861913579
"28.45833" 1452.01395941092 813.760778647876 2090.26714017396
"28.50000" 1454.23509583339 812.978728378584 2095.49146328819
"28.54167" 1456.45623225586 812.210677479947 2100.70178703177
"28.58333" 1458.67736867833 811.456431983825 2105.89830537284
"28.62500" 1460.8985051008 810.71580236033 2111.08120784128
"28.66667" 1463.11964152328 809.988603376948 2116.2506796696
"28.70833" 1465.34077794575 809.274653963346 2121.40690192815
"28.75000" 1467.56191436822 808.573777081603 2126.55005165483
"28.79167" 1469.78305079069 807.885799601599 2131.68030197978
"28.83333" 1472.00418721316 807.210552181307 2136.79782224502
"28.87500" 1474.22532363563 806.547869151764 2141.9027781195
"28.91667" 1476.4464600581 805.897588406492 2146.99533170972
"28.95833" 1478.66759648058 805.259551295161 2152.07564166599
"29.00000" 1480.88873290305 804.6336025213 2157.14386328479
"29.04167" 1483.10986932552 804.019590043872 2162.20014860717
"29.08333" 1485.33100574799 803.417364982521 2167.24464651346
"29.12500" 1487.55214217046 802.82678152635 2172.27750281457
"29.16667" 1489.77327859293 802.247696846042 2177.29886033983
"29.20833" 1491.99441501541 801.679971009202 2182.30885902161
"29.25000" 1494.21555143788 801.123466898755 2187.307635977
"29.29167" 1496.43668786035 800.578050134282 2192.29532558641
"29.33333" 1498.65782428282 800.043588996157 2197.27205956948
"29.37500" 1500.87896070529 799.519954352368 2202.23796705822
"29.41667" 1503.10009712776 799.007019587902 2207.19317466762
"29.45833" 1505.32123355023 798.504660536596 2212.13780656387
"29.50000" 1507.54236997271 798.012755415332 2217.07198453008
"29.54167" 1509.76350639518 797.531184760497 2221.99582802986
"29.58333" 1511.98464281765 797.059831366599 2226.9094542687
"29.62500" 1514.20577924012 796.598580226962 2231.81297825328
"29.66667" 1516.42691566259 796.1473184764 2236.70651284879
"29.70833" 1518.64805208506 795.705935335808 2241.59016883432
"29.75000" 1520.86918850754 795.274322058574 2246.4640549565
"29.79167" 1523.09032493001 794.852371878754 2251.32827798126
"29.83333" 1525.31146135248 794.439979960934 2256.18294274402
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"25.70833" 1286.49246652321 1114.62504068713 1458.35989235928
"25.75000" 1285.14350021858 1044.07424842082 1526.21275201635
"25.79167" 1328.30453453733 1037.58998725922 1619.01908181544
"25.83333" 1331.1939266802 997.053689210165 1665.33416415024
"25.87500" 1303.94916923919 932.377567403608 1675.52077107476
"25.91667" 1306.15339489991 929.126847106503 1683.17994269331
"25.95833" 1308.35762056063 925.953933089695 1690.76130803156
"26.00000" 1310.56184622135 922.855588028731 1698.26810441397
"26.04167" 1312.76607188207 919.828793054932 1705.70335070921
"26.08333" 1314.97029754279 916.870727658032 1713.06986742755
